"Index","Country","Prediction","Company","Date","City","Advice","Info","Travellers","Severity","DIstance"
"1085","Cyprus","Crime Risk","everbridge","2021-06-01 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 6.0 km
Media sources are reporting a contained industrial fire at an unspecified scrapyard located
in the Haspolat industrial area. There were no immediate reports of injuries or hazmat
concerns. Sources did not indicate how the fire started. Expect associated disruptions due
to residual firefighting operations.
","0"," Moderate
"," 6.0 km"
"1086","Austria","Kidanp","everbridge","2021-06-01 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 3.5 km
https://translate.google.com/translate?sl=auto&tl=en&u=https%3A%2F%2Fpressecop24.com%2Flivestream-
wehret-den-anfaengen-kundgebung-und-marsch-in-wien-15-05-2021%2F
Government sources are reporting that protesters are gathering near Resselpark and Obere
Augartenstrasse. Reports indicate that riot police have been called to the demonstration, however,
no reports of clashes or injuries. Willy-Brandt-Platz has been closed as a result of the activity.
disruptions have been reported in the surrounding areas. Approximately 300 people are in attendance,
numbers reportedly rising. Associated disruptions should be expected in the area.
","0"," Moderate
"," 3.5 km"
"1087","Germany","Crime Risk","everbridge","2021-06-03 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.8 km
Media sources report that a demonstration in support of Palestinians is underway in the
area of Steintor station, near Am Steintor and Georgstrasse. There have been no initial
reports regarding the estimated number of participants or the expected duration of the
demonstration. An increased police presence has been reported in the area to maintain
order. Expect associated localized disruptions around the protest area.
","0"," Minor
"," 0.8 km"
"1088","Germany","Terrorism Risk","everbridge","0180-06-08 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 4.0 km
Government sources are reporting a 1,000-pound bomb from World War II has been
discovered near Reiherstieg-Hauptdeich and Neuhofer Strabe. A 300-meter radius
evacuation zone has been established as well as a 1,000-meter radius warning zone.
Expect associated disruptions.
","0"," Moderate
"," 4.0 km"
"1089","Germany","Crime Risk","everbridge","2021-06-04 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 5.2 km
Government sources are reporting that a WWII-era bomb has been discovered in an
unspecified canal in the Wilhelmsburg area. There were no initial reports of evacuations.
Associated disruptions in the vicinity are possible.
","0"," Minor
"," 5.2 km"
"1090","Germany","Kidanp","everbridge","2021-06-04 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 6.2 km
Media sources are reporting a fire in an unspecified laboratory near Fangdieckstrasse. Two
people are injured. No further details are currently available. Expect associated disruptions
in the vicinity.
","0"," Moderate
"," 6.2 km"
"1091","Germany","Crime Risk","everbridge","2021-06-04 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 7.2 km
https://www.ndr.de/nachrichten/hamburg/Fliegerbombe-in-Hamburg-entdeckt-Autobahn-7-
wird-gesperrt,fliegerbombe702.html
Multiple sources are reporting an explosive device was discovered on a construction site
on Moorburger Elbdeich near A7. A warning perimeter with a radius of 1,640 feet (500
meters) has been placed around the area; there are no residents or commercial businesses
in the vicinity. The A7 has been closed in both directions from Waltershof and Hausbruch
junctions. Expect associated disruptions as the bomb disposal team responds.
","0"," Moderate
"," 7.2 km"
"1092","Netherlands","Kidanp","everbridge","2021-06-02 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 14.2 km
https://www.ad.nl/gouda/grote-brand-in-houthandel-lekkerkerk~a1c58ac6/
Media sources are reporting an industrial fire in a timber facility along Van Markenstraat.
No injuries were immediately reported. Those nearby are being advised to keep their
windows and doors closed.
","0"," Moderate
"," 14.2 km"
"1093","France","Crime Risk","everbridge","2021-06-02 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.4 km
https://translate.google.com/translate?sl=auto&tl=en&u=https://www.leparisien.fr/sports/football/le-
losc-champion-de-ligue-1-les-rues-de-lille-en-fete-23-05-2021-
3NVQSLG5BJG7ZIHQ5HYX4VEIJU.php%23xtor%3DAD-1481423553
Media sources indicate that hundreds of people are gathering in the area surrounding Place Charles
de Gaulle to celebrate Lille OSC Angers' football victory. Police are using tear gas and projectiles
an attempt to disperse the crowd. Demonstrators have lit flares and are climbing nearby
monuments. Several streets in the area have been closed. The expected duration of the
demonstration was not indicated. Expect associated disruptions.
","0"," Moderate
"," 0.4 km"
"1094","France","Kidanp","everbridge","2021-06-02 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.4 km
Media sources are reporting that protesters are gathering at Grand Place in the area of
Place Charles de Gaulle and Rue Esquermoise. The demonstration has been organized
over recent clashes across the Palestinian Territories. Approximately 1,000 and 3,000
protesters are in attendance. Associated disruptions should be expected in the area.
","0"," Moderate
"," 0.4 km"
"1095","Belgium","Crime Risk","everbridge","2021-06-01 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 4.2 km
https://www.sudinfo.be/id392144/article/2021-05-07/une-alerte-la-grenade-la-ressourcerie-
de-tournai-ce-vendredi-la-police-
presente?utm_campaign=pushs&utm_source=twitter&utm_medium=tw_ne
Media sources are reporting a bomb threat near Blvd Eisenhower and Rue du Crampon.
Expect police activity and related disruptions in the area.
","0"," Minor
"," 4.2 km"
"1096","Belgium","Kidanp","everbridge","2021-06-02 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 2.8 km
http://francebleu.fr/infos/faits-divers-justice/un-important-incendie-a-l-entrepot-dalkia-a-
saint-andre-lez-lille-1620759239
Media sources are reporting a fire at the Dalkia warehouse near Av du Marechal de Lattre
de Tassigny and Av Marcel Henaux. There have been no reports of injuries or hazmat
concerns. Expect associated disruptions and avoid the area.
","0"," Moderate
"," 2.8 km"
